Date   ,Open,High,Low,Close,Volume
20150918,3100.28,3122.05,3070.34,3097.92,209175398
20150921,3072.09,3159.88,3060.86,3156.54,239897354
20150922,3161.32,3213.48,3152.48,3185.62,274786154
20150923,3137.72,3164.04,3104.74,3115.89,236322670
20150924,3126.49,3151.16,3109.69,3142.69,212887723
20150925,3130.85,3149.95,3063,3092.35,236263871
20150928,3085.57,3103.07,3042.31,3100.76,156727530
20150929,3055.22,3068.3,3021.16,3038.14,163222673
20150930,3052.84,3073.3,3039.74,3052.78,146642449
20151008,3156.07,3172.28,3133.13,3143.36,234276050
20151009,3146.64,3192.72,3137.79,3183.15,234851445
20151012,3193.54,3318.71,3188.41,3287.66,386294715
20151013,3262.16,3298.63,3253.25,3293.23,297153133
20151014,3280.02,3307.32,3256.25,3262.44,295077739
20151015,3255.03,3338.3,3254.39,3338.07,316283851
20151016,3358.3,3393.02,3334.85,3391.35,395460575
20151019,3401.63,3423.4,3355.57,3386.7,378112183
20151020,3377.55,3425.52,3357.86,3425.33,318973758
20151021,3428.56,3447.26,3265.44,3320.68,458455428
20151022,3292.29,3373.78,3282.99,3368.74,323739341
20151023,3377.55,3422.02,3360.22,3412.43,347372854
20151026,3448.65,3457.52,3402,3429.58,365560853
20151027,3409.14,3441.57,3332.62,3434.34,328172768
20151028,3417.01,3439.76,3367.23,3375.2,293523284
20151029,3387.77,3411.71,3362.51,3387.32,235676026
20151030,3380.28,3417.2,3346.59,3382.56,243595118
20151102,3337.58,3391.06,3322.31,3325.08,230951129
20151103,3330.32,3346.27,3302.18,3316.7,192897428
20151104,3325.62,3459.65,3325.62,3459.64,339078730
20151105,3459.22,3585.66,3455.53,3522.82,553254947
20151106,3514.44,3596.38,3508.83,3590.03,429167033
20151109,3588.5,3673.76,3588.5,3646.88,503016682
20151110,3617.4,3669.53,3607.89,3640.49,429746576
20151111,3635,3654.88,3605.62,3650.25,360972651
20151112,3656.82,3659.31,3603.23,3632.9,361717600
20151113,3600.76,3632.56,3564.81,3580.84,345870933
20151116,3522.46,3607.61,3519.42,3606.96,276187057
20151117,3629.98,3678.27,3598.07,3604.8,383575468
20151118,3605.06,3617.07,3558.7,3568.47,297580734
20151119,3573.78,3618.21,3561.04,3617.06,247915576
20151120,3620.79,3640.53,3607.92,3630.5,310801972
20151123,3630.87,3654.75,3598.87,3610.31,315997474
20151124,3602.89,3616.48,3563.1,3616.11,248810524
20151125,3614.07,3648.37,3607.52,3647.93,273024857
20151126,3659.57,3668.38,3629.86,3635.55,306761582
20151127,3616.54,3621.9,3412.43,3436.3,354287525
20151130,3433.86,3470.37,3327.81,3445.4,304197903
20151201,3442.44,3483.41,3417.54,3456.31,252390755
20151202,3450.28,3538.85,3427.66,3536.91,301491480
20151203,3525.73,3591.73,3517.23,3584.82,281111255
20151204,3558.15,3568.97,3510.41,3524.99,251736411
20151207,3529.81,3543.95,3506.62,3536.93,208302579
20151208,3518.65,3518.65,3466.79,3470.07,224367310
20151209,3462.58,3495.7,3454.88,3472.44,195698845
20151210,3469.81,3503.65,3446.27,3455.5,200427517
20151211,3441.6,3455.55,3410.92,3434.58,182908878
20151214,3403.51,3521.78,3399.28,3520.67,215374620
20151215,3518.13,3529.96,3496.85,3510.35,200471341
20151216,3522.09,3538.69,3506.29,3516.19,193482310
20151217,3533.63,3583.41,3533.63,3580,283856476
20151218,3574.94,3614.7,3568.16,3578.96,273707904
20151221,3568.58,3651.06,3565.75,3642.47,299849280
20151222,3645.99,3652.63,3616.87,3651.77,261178763
20151223,3653.28,3684.57,3633.03,3636.09,298201801
20151224,3631.31,3640.22,3572.28,3612.49,227785225
20151225,3614.05,3635.26,3601.74,3627.91,198451111
20151228,3635.77,3641.59,3533.78,3533.78,269983278
20151229,3528.4,3564.17,3515.52,3563.74,182551923
20151230,3566.73,3573.68,3538.11,3572.88,187889609
20151231,3570.47,3580.6,3538.35,3539.18,176963659
20160104,3536.59,3538.69,3295.74,3296.26,184418423
20160105,3196.65,3328.14,3189.6,3287.71,266882083
20160106,3291.19,3362.97,3288.93,3361.84,238886670
20160107,3309.66,3309.66,3115.89,3125,70569123
20160108,3194.63,3235.45,3056.88,3186.41,286440822
20160111,3131.85,3166.22,3016.7,3016.7,271643691
20160112,3026.16,3047.66,2978.46,3022.86,207659622
20160113,3041.11,3059.01,2949.29,2949.6,194282106
20160114,2874.05,3012.29,2867.55,3007.65,212905644
20160115,2988.05,3001.71,2883.87,2900.97,198721697
20160118,2847.54,2945.45,2844.7,2913.84,164699694
20160119,2914.41,3012.07,2906.4,3007.74,205279703
20160120,2993.01,3016.28,2951.92,2976.69,216505474
20160121,2934.39,2998.79,2880.08,2880.48,191675668
20160122,2911.11,2931.36,2851.73,2916.56,159810734
20160125,2934.08,2955.78,2911.83,2938.51,153039057
20160126,2907.72,2911.99,2743.84,2749.79,210836054
20160127,2756.08,2768.77,2638.3,2735.56,215722046
20160128,2711.16,2740.54,2647.49,2655.66,171120280
20160129,2652.85,2755.37,2649.79,2737.6,186673106
20160201,2730.98,2735.26,2655.62,2688.85,156383744
20160202,2687.98,2755.16,2687.98,2749.57,158078211
20160203,2719.57,2746.07,2696.88,2739.25,148397217
20160204,2751.43,2793.3,2751.31,2781.02,170382018
20160205,2783.08,2790.06,2762.16,2763.49,141186284
20160215,2684.96,2760.36,2682.09,2746.2,129263932
20160216,2758.58,2840.62,2758.58,2836.57,195961614
20160217,2829.76,2868.7,2824.36,2867.34,216909925
20160218,2881.78,2893.21,2857.7,2862.89,219203873
20160219,2854.9,2872.72,2840.49,2860.02,163391413
20160222,2888.6,2933.96,2880.35,2927.18,232176042
20160223,2925.71,2928.05,2872.28,2903.33,199740663
20160224,2889.88,2929.87,2872.27,2928.9,213410384
20160225,2922.24,2922.24,2729.85,2741.25,270284416
20160226,2760.06,2784.75,2715.87,2767.21,191110472
20160229,2754.81,2755.89,2638.96,2687.98,207410709
20160301,2688.38,2747.56,2668.76,2733.17,187207443
20160302,2733.77,2852.7,2732.54,2849.68,270961783
20160303,2847.33,2878.45,2840.87,2859.76,287478210
20160304,2848.54,2880.37,2808.85,2874.15,312495169
20160307,2886.64,2911.84,2871.35,2897.34,217466836
20160308,2895.67,2902.62,2802.56,2901.39,233482661
20160309,2839.41,2863.01,2811.72,2862.56,183355383
20160310,2847.57,2863.18,2803.48,2804.73,138979461
20160311,2781.6,2815.61,2772.55,2810.31,127247554
20160314,2830.08,2889.82,2823.03,2859.5,194816030
20160315,2853.98,2865.79,2819.79,2864.37,163386667
20160316,2858.71,2881.53,2854.19,2870.43,186492535
20160317,2875.41,2921,2857.19,2904.83,200290213
20160318,2915.52,2971.55,2908.74,2955.15,313332735
20160321,2978.46,3028.32,2973.76,3018.8,352400438
20160322,3001.63,3019.1,2988.43,2999.36,270377322
20160323,2991.17,3012.56,2980.86,3009.96,216977462
20160324,2986.8,2998.15,2960.54,2960.97,237006403
20160325,2956.2,2981.41,2952.11,2979.43,175074344
20160328,2988.01,3008.17,2948.53,2957.82,202021241
20160329,2956.71,2962.2,2905.25,2919.83,182965345
20160330,2941.22,3001.11,2941.22,3000.65,210371451
20160331,3009.37,3023.41,2992.92,3003.92,220413445
20160401,2997.09,3009.67,2956.25,3009.53,206545866
20160405,3000.94,3057.33,2993.15,3053.07,256730344
20160406,3039.74,3059.79,3029,3050.59,232262051
20160407,3058.34,3062.36,3007.06,3008.42,220919506
20160408,2988.2,2996.17,2960.46,2984.96,187904633
20160411,3006.91,3048.98,3006.91,3033.96,220018324
20160412,3031.3,3036.82,3001.32,3023.65,182718668
20160413,3041.36,3097.16,3041.36,3066.64,310003246
20160414,3080.09,3086.7,3056.99,3082.36,208237830
20160415,3085.03,3089.95,3066.87,3078.12,189613051
20160418,3058.46,3058.46,3022.97,3033.66,183304512
20160419,3047.13,3054.5,3024.9,3042.82,156533200
20160420,3050.38,3055.69,2905.05,2972.58,283144219
20160421,2954.37,2990.67,2943.46,2952.89,189406849
20160422,2933.03,2960.21,2926.78,2959.24,137211668
20160425,2949.97,2954.09,2917.02,2946.67,125856243
20160426,2944.72,2965.43,2933.97,2964.7,117711604
20160427,2967.19,2976.02,2949.43,2953.67,130867640
20160428,2955.74,2959.51,2916.37,2945.59,138663274
20160429,2935.38,2950.58,2930.36,2938.32,109310628
20160503,2940.39,2993.53,2929.81,2992.64,168703643
20160504,2983.03,3004.42,2978.33,2991.27,165407106
20160505,2987.02,2999.12,2977.2,2997.84,144831383
20160506,2998.4,3003.59,2913.04,2913.25,206796498
20160509,2896.16,2896.16,2821.83,2832.11,180378330
20160510,2822.33,2845.24,2820.16,2832.59,120829310
20160511,2843.54,2857.25,2818.7,2837.04,135795466
20160512,2812.11,2839.28,2781.24,2835.86,136337655
20160513,2828.46,2850.09,2814.11,2827.11,114319710
20160516,2816.78,2851.23,2804.99,2850.86,114653592
20160517,2850.93,2860.32,2832.46,2843.68,123369064
20160518,2828.18,2828.26,2781.42,2807.51,140487826
20160519,2802.31,2829.4,2801.55,2806.91,111595071
20160520,2792.89,2825.95,2785.08,2825.48,108700899
20160523,2826.31,2848.07,2826.26,2843.65,120470455
20160524,2839.68,2839.7,2807.19,2821.67,111452445
20160525,2835.03,2843.17,2807.75,2815.09,103527265
20160526,2813.54,2827.09,2780.76,2822.44,114766797
20160527,2817.97,2832.8,2809.8,2821.05,109845823
20160530,2814.65,2830.97,2794.66,2822.45,106319589
20160531,2822.59,2917.14,2822.59,2916.62,215260341
20160601,2917.15,2929.08,2909.51,2913.51,188386421
20160602,2911.22,2925.67,2906.52,2925.23,159716916
20160603,2929.79,2945.52,2915.19,2938.68,172021023
20160606,2940.99,2945.94,2922.28,2934.1,141993742
20160607,2936.28,2938.44,2923.5,2936.04,132987867
20160608,2932.38,2937.99,2908.37,2927.16,143046071
20160613,2897.27,2911.16,2832.51,2833.07,169255434
20160614,2824.23,2843.46,2822.06,2842.19,119755274
20160615,2814.69,2894.26,2811.78,2887.21,166671069
20160616,2878.4,2887.74,2865.39,2872.82,173882767
20160617,2873.01,2900.3,2872.18,2885.11,171472517
20160620,2887.64,2891.66,2864.02,2888.81,136571051
20160621,2898.38,2919.3,2869.18,2878.56,164359089
20160622,2872.73,2905.98,2869.51,2905.55,130590424
20160623,2902.4,2904.11,2878.66,2891.96,136137375
20160624,2883.76,2899.57,2807.6,2854.29,190842609
20160627,2840.56,2895.73,2840.28,2895.7,156697472
20160628,2885.01,2913.58,2878.82,2912.56,173871047
20160629,2918.53,2934,2915.06,2931.59,193215586
20160630,2931.48,2938.14,2922.31,2929.61,154464930
20160701,2931.8,2944.99,2925.81,2932.48,141246227
20160704,2924.29,2992.5,2922.52,2988.6,222017132
20160705,2991.75,3010.27,2990.64,3006.39,235204450
20160706,2998.52,3017.65,2984.83,3017.29,212370920
20160707,3009.35,3024.11,2994.64,3016.85,222681667
20160708,3000.33,3001.55,2983.88,2988.09,168986859
20160711,2993.75,3022.94,2990.91,2994.92,224338224
20160712,2992.52,3049.68,2984.42,3049.38,259486295
20160713,3049.51,3069.05,3048.2,3060.69,253659384
20160714,3054.97,3057.05,3036.52,3054.02,180194804
20160715,3056.68,3062.68,3044.54,3054.3,172866398
20160718,3047.64,3058.32,3031.64,3043.56,177496562
20160719,3040.23,3043.6,3014.29,3036.6,155361466
20160720,3034.71,3043,3022.63,3027.9,138242815
20160721,3027.6,3053.33,3027.37,3039.01,163767370
20160722,3038.12,3039.27,3007.46,3012.82,162010181
20160725,3008.09,3027.12,3003.29,3015.83,144206582
20160726,3014.04,3050.61,3013.8,3050.17,156694506
20160727,3050.37,3057.42,2939.23,2992,280160915
20160728,2980.5,3003.36,2968.18,2994.32,190564950
20160729,2992.54,3000.05,2972.92,2979.34,150101534
20160801,2971.95,2972.88,2931.96,2953.39,147407763
20160802,2950.08,2971.28,2946.64,2971.28,115468900
20160803,2963.21,2981.16,2956.79,2978.46,141141332
20160804,2976.41,2982.86,2958.93,2982.43,133933301
20160805,2978.78,2991.68,2971.56,2976.7,141857101
20160808,2972.62,3004.72,2959.05,3004.28,155729833
20160809,3001.31,3025.91,2998.68,3025.68,169995446
20160810,3023.47,3033.2,3017.09,3018.75,164675165
20160811,3013.68,3038.05,3001.17,3002.64,161879481
20160812,3000.27,3051.05,2999.04,3050.67,168173657
20160815,3056.48,3137.48,3053.87,3125.2,297616506
20160816,3130.53,3140.44,3102.07,3110.04,278328934
20160817,3106.99,3114.25,3090.28,3109.55,213839637
20160818,3107.75,3125.58,3093.32,3104.11,229359081
20160819,3100.39,3113.34,3082.77,3108.1,194347453
20160822,3107.38,3112.74,3083.59,3084.81,185387927
20160823,3081.57,3101.11,3073.53,3089.71,161368965
20160824,3092.02,3097.15,3079.55,3085.88,145707440
20160825,3073.44,3073.44,3041.51,3068.33,174032980
20160826,3069.85,3087.65,3063.89,3070.31,149663901
20160829,3068.46,3074.94,3058.79,3070.03,144500007
20160830,3071.44,3082.99,3065.97,3074.68,140434811
20160831,3072.92,3087.7,3063.4,3085.49,141368609
20160901,3083.96,3088.7,3062.88,3063.31,155191093
20160902,3057.49,3072.53,3050.49,3067.35,150446920
20160905,3070.71,3085.49,3065.33,3072.1,144963317
20160906,3071.06,3095.51,3053.19,3090.71,172908524
20160907,3091.33,3105.68,3087.88,3091.93,186956763
20160908,3089.95,3096.78,3083.9,3095.95,145883771
20160909,3095.43,3101.79,3078.22,3078.85,160692924
20160912,3037.51,3040.95,2999.93,3021.98,206012086
20160913,3025.03,3029.72,3008.74,3023.51,135387580
20160914,3008.9,3017.94,2995.42,3002.85,133413401
20160919,3005.32,3026.65,3005.32,3026.05,119225027
20160920,3027.17,3027.82,3015.88,3023,118924117
20160921,3021.58,3032.45,3017.54,3025.87,115721213
20160922,3038.42,3054.44,3035.07,3042.31,139309554
20160923,3044.79,3046.8,3032.8,3033.9,125590976
20160926,3028.24,3028.24,2980.12,2980.43,144330286
20160927,2974.59,2998.23,2969.13,2998.17,121701450
20160928,3000.7,3000.7,2984.32,2987.86,104625697
20160929,2992.17,3009.2,2991.91,2998.48,113213919
20160930,2994.25,3009.2,2993.06,3004.7,101333562
20161010,3020.46,3048.24,3014.62,3048.14,160051104
20161011,3051.62,3066.1,3048.02,3065.25,167273496
20161012,3057.32,3060.51,3048.89,3058.5,142493577
20161013,3057.97,3065,3052.64,3061.35,154756725
20161014,3056.99,3064.79,3043.18,3063.81,155373705
20161017,3064.69,3068.81,3033.75,3041.17,163733265
20161018,3037.4,3084.19,3037.4,3083.88,182042460
20161019,3085.75,3096.22,3076.77,3084.72,182470143
20161020,3084.91,3089.68,3076.29,3084.46,160691364
20161021,3081.39,3101.85,3069.27,3090.94,187388072
20161024,3092.05,3137.03,3090.79,3128.25,240522349
20161025,3127.97,3132.5,3121.05,3131.94,203380898
20161026,3129.84,3129.84,3110.39,3116.31,191663263
20161027,3112.6,3114.76,3100.39,3112.35,158008789
20161028,3111.7,3128.64,3101.24,3104.27,181774123
20161031,3097.19,3102.3,3081.07,3100.49,151506764
20161101,3101.66,3122.61,3097.04,3122.44,160232032
20161102,3115.73,3118.98,3099.82,3102.73,182722067
20161103,3096.76,3140.93,3094.1,3128.94,222986260
20161104,3126.35,3141.33,3119.54,3125.32,197683197
20161107,3124.89,3139.2,3117.1,3133.33,179418490
20161108,3140.94,3156.88,3134.95,3147.89,190846979
20161109,3146.08,3146.95,3096.95,3128.37,241114958
20161110,3148.54,3172.31,3148.54,3171.28,244192602
20161111,3169.4,3202.74,3166.07,3196.04,310854579
20161114,3187.71,3221.46,3186.8,3210.37,329608313
20161115,3209.95,3214.29,3195.04,3206.99,240886350
20161116,3208.5,3210.89,3195.41,3205.06,221766993
20161117,3198.5,3211.05,3187.21,3208.45,214206240
20161118,3207.19,3212.39,3187.5,3192.86,209826639
20161121,3188.5,3229.76,3188.28,3218.15,230652844
20161122,3220.98,3249.68,3220.98,3248.35,261631547
20161123,3247.94,3262.88,3231.59,3241.14,249959592
20161124,3237.43,3257.86,3232.87,3241.74,232324527
20161125,3241.24,3262.44,3209.6,3261.94,233921601
20161128,3270.05,3288.34,3267.67,3277,281551253
20161129,3269.23,3301.21,3263.4,3282.92,320836287
20161130,3272.14,3277.27,3239.52,3250.03,243576053
20161201,3257.03,3279.67,3256.26,3273.31,237759864
20161202,3270.12,3279.71,3235.28,3243.84,259567205
20161205,3203.78,3219.52,3194.88,3204.71,223010394
20161206,3202.03,3215.31,3196.52,3199.65,157572693
20161207,3198.47,3222.43,3189.49,3222.24,169072847
20161208,3225.55,3228.12,3211.47,3215.37,170710173
20161209,3209.34,3244.8,3207.04,3232.88,204023956
20161212,3233.67,3245.09,3149.9,3152.97,274708461
20161213,3138.99,3162.5,3118.71,3155.04,185164495
20161214,3149.38,3170.02,3136.35,3140.53,201358887
20161215,3125.76,3138.78,3100.91,3117.68,189990626
20161216,3111.51,3128.87,3106.35,3122.98,164988699
20161219,3120.7,3125.28,3110.08,3118.08,154169716
20161220,3115.9,3117.01,3084.8,3102.88,157426759
20161221,3107.24,3140.25,3107.24,3137.43,186706607
20161222,3132.16,3143.17,3126.89,3139.56,167804990
20161223,3134.93,3138.4,3103.75,3110.15,166176769
20161226,3095.58,3122.88,3068.42,3122.57,152571881
20161227,3117.39,3127.88,3113.75,3114.66,141528939
20161228,3113.77,3118.78,3094.55,3102.24,135727087
20161229,3095.84,3111.8,3087.34,3096.1,132623292
20161230,3097.35,3108.84,3089.99,3103.64,133267130
20170103,3105.31,3136.46,3105.31,3135.92,141567187
20170104,3133.79,3160.1,3130.11,3158.79,167860850
20170105,3157.91,3168.5,3154.28,3165.41,174727645
20170106,3163.78,3172.03,3153.03,3154.32,183708966
20170109,3148.53,3173.14,3147.74,3171.24,171714075
20170110,3167.57,3174.58,3157.33,3161.67,179759216
20170111,3156.69,3167.03,3136.27,3136.75,178362221
20170112,3133.6,3144.97,3115.98,3119.29,148889240
20170113,3116.08,3130.51,3102.16,3112.76,156274214
20170116,3104.49,3105.14,3044.29,3103.43,257885996
20170117,3087.03,3108.91,3072.34,3108.77,136157861
20170118,3104.77,3123.72,3098.59,3113.01,131780128
20170119,3104.97,3115.78,3094.01,3101.3,123851420
20170120,3095.82,3125.66,3095.21,3123.14,122366777
20170123,3125.42,3145.84,3125.42,3136.77,132660392
20170124,3134.59,3149.53,3131.22,3142.55,125973881
20170125,3137.65,3151.47,3133.19,3149.55,112073827
20170126,3149.22,3163.1,3148.91,3159.17,113876772
20170203,3160.08,3162.68,3136.01,3140.17,92224736
20170206,3143.09,3158.84,3135.39,3156.98,127198283
20170207,3154.4,3159.54,3140.04,3153.09,128337442
20170208,3148.09,3167.45,3132.03,3166.98,144920187
20170209,3164.69,3186.84,3162.57,3183.18,191640327
20170210,3183.01,3205.05,3182.8,3196.7,239348913
20170213,3198.99,3219.41,3198.99,3216.84,220191508
20170214,3216.14,3219.4,3205.29,3217.93,188798088
20170215,3215.46,3236,3206.56,3212.99,241507706
20170216,3210.36,3230.28,3207.79,3229.62,216955942
20170217,3227.71,3238.4,3199.42,3202.08,226228177
20170220,3198.96,3241.46,3198.96,3239.96,232152096
20170221,3242.22,3254.34,3239.88,3253.33,211673066
20170222,3252.69,3261.38,3243.84,3261.22,207453776
20170223,3258.83,3264.08,3236.36,3251.38,209179800
20170224,3246.86,3253.96,3233.53,3253.43,186406362
20170227,3249.19,3251.65,3224.09,3228.66,182581071
20170228,3225.97,3242.68,3225.97,3241.73,151244318
20170301,3240.07,3259.98,3237.87,3246.93,190677550
20170302,3250.52,3256.81,3228.66,3230.03,181215076
20170303,3219.2,3221.16,3206.61,3218.31,157082368
20170306,3217.33,3234.66,3215.07,3233.87,156092158
20170307,3233.09,3242.66,3226.82,3242.41,164064235
20170308,3240.53,3245.3,3230.61,3240.66,160731388
20170309,3233.7,3233.88,3205.28,3216.75,167371108
20170310,3213.73,3222.32,3208.45,3212.76,136672743
20170313,3209.45,3237.12,3193.16,3237.02,163673760
20170314,3235.25,3246.33,3231.52,3239.33,146946022
20170315,3235.4,3243.71,3227.74,3241.76,144055682
20170316,3247.16,3269.77,3247.16,3268.94,189416002
20170317,3271.87,3274.19,3232.28,3237.45,200583223
20170320,3241.11,3251.13,3228.12,3250.81,170548430
20170321,3250.25,3262.22,3246.7,3261.61,162719306
20170322,3246.22,3255.78,3229.13,3245.22,189731649
20170323,3245.81,3262.09,3221.93,3248.55,193029144
20170324,3247.35,3275.21,3241.12,3269.45,219777914
20170327,3268.92,3283.24,3262.12,3266.96,201852675
20170328,3265.63,3265.63,3246.09,3252.95,161710013
20170329,3252.87,3262.1,3233.28,3241.31,216105575
20170330,3235.14,3240.02,3195.85,3210.24,247135479
20170331,3206.25,3226.25,3205.54,3222.51,196442922
20170405,3235.66,3270.65,3233.24,3270.31,248320202
20170406,3272.19,3286.67,3265.76,3281,245287999
20170407,3280.62,3295.19,3275.05,3286.62,236108942
20170410,3285.46,3285.46,3265.01,3269.39,232694616
20170411,3266.22,3290.39,3244.4,3288.97,281281248
20170412,3283.84,3284.93,3262.28,3273.83,269381790
20170413,3265.22,3281.14,3261.49,3275.96,207346875
20170414,3276.14,3276.71,3238.9,3246.07,214508558
20170417,3229.95,3229.95,3199.91,3222.17,212737189
20170418,3215.4,3225.05,3196.49,3196.71,188661353
20170419,3184.67,3189.44,3147.07,3170.69,213238075
20170420,3165.67,3178.18,3148.18,3172.1,190873985
20170421,3170.29,3180.79,3158.63,3173.15,164761740
20170424,3164.25,3164.25,3111.21,3129.53,186277434
20170425,3123.89,3145.27,3117.45,3134.57,153418307
20170426,3132.92,3152.95,3131.42,3140.85,169878107
20170427,3131.35,3155,3097.33,3152.19,211793073
20170428,3144.02,3154.73,3136.58,3154.66,162889899
20170502,3147.23,3154.78,3136.54,3143.71,154222962
20170503,3138.31,3148.29,3123.75,3135.35,163763924
20170504,3127.11,3143.82,3111.39,3127.37,177967485
20170505,3114.77,3117.61,3092.09,3103.04,176213641
20170508,3090.07,3093.45,3067.69,3078.61,180526904
20170509,3064.85,3084.21,3056.56,3080.53,135066674
20170510,3078.17,3090.82,3051.59,3052.78,160794452
20170511,3036.79,3063.56,3016.53,3061.5,191341901
20170512,3054.11,3090.49,3051.87,3083.51,159684099
20170515,3085.93,3098.91,3085.93,3090.23,135660728
20170516,3082.87,3113.51,3060.53,3112.96,173775564
20170517,3107.8,3119.58,3101.3,3104.44,168674158
20170518,3082.33,3103.44,3077.96,3090.14,148620035
20170519,3086.71,3095.48,3081.28,3090.63,129635230
20170522,3087.17,3103.94,3063.15,3075.68,153683730
20170523,3069.39,3084.24,3050.84,3061.95,178310599
20170524,3047.57,3064.81,3022.3,3064.08,139813353
20170525,3055.34,3114.66,3052.83,3107.83,191391841
20170526,3101.29,3120.66,3100.39,3110.06,155923486
20170531,3125.33,3143.28,3111.56,3117.18,152950430
20170601,3108.42,3113.52,3097.68,3102.62,163015719
20170602,3094.23,3110.39,3081.85,3105.54,142504925
20170605,3102.11,3105.51,3084.83,3091.66,132570300
20170606,3084.54,3102.86,3078.79,3102.13,113439963
20170607,3101.76,3140.77,3098.95,3140.32,173229014
20170608,3136.47,3153.26,3132.83,3150.33,152277659
20170609,3147.45,3165.92,3146.11,3158.4,160136334
20170612,3149.53,3164.95,3135.31,3139.88,146729425
20170613,3134.01,3155.99,3131.04,3153.74,128318279
20170614,3146.75,3149.17,3125.35,3130.67,138347042
20170615,3125.59,3137.59,3117.08,3132.49,146954245
20170616,3126.37,3134.25,3117.86,3123.17,129652758
20170619,3122.16,3146.77,3121.78,3144.37,134891758
20170620,3148.02,3150.46,3134.61,3140.01,141191802
20170621,3148.99,3157.03,3132.62,3156.21,136688268
20170622,3152.24,3186.98,3146.64,3147.45,191344006
20170623,3138.44,3158.05,3118.09,3157.87,154843648
20170626,3157,3187.89,3156.98,3185.44,173579211
20170627,3183.42,3193.46,3172.46,3191.2,148201198
20170628,3183.63,3193.44,3170.79,3173.2,146516720
20170629,3174.98,3188.77,3174.28,3188.06,128755470
20170630,3176.95,3193.24,3171.57,3192.43,121464543
20170703,3192,3196.29,3177.02,3195.91,140305717
20170704,3192.89,3193.06,3174.31,3182.8,141114967
20170705,3179.22,3207.31,3174.71,3207.13,148296483
20170706,3203.86,3215.95,3188.77,3212.44,175809287
20170707,3203.82,3219.52,3195.29,3217.96,176715416
20170710,3208.46,3223.34,3203.21,3212.63,198928010
20170711,3201.52,3226.91,3199.22,3203.04,187837262
20170712,3201.93,3215.2,3177.93,3197.54,186900880
20170713,3192.36,3219.27,3190.34,3218.16,195303611
20170714,3212.03,3222.98,3204.85,3222.42,160126773
20170717,3219.79,3230.35,3139.5,3176.46,266205274
20170718,3159.73,3187.67,3150.13,3187.57,190623060
20170719,3181.4,3232.94,3179.73,3230.98,272420726
20170720,3227.51,3246.24,3225.43,3244.86,232108392
20170721,3236.59,3247.71,3231.96,3237.98,206003251
20170724,3230.9,3261.1,3230.07,3250.6,233056399
20170725,3249.14,3261.65,3233.14,3243.69,205573873
20170726,3244.46,3264.85,3228.04,3247.67,213542005
20170727,3243.76,3251.93,3220.64,3249.78,228485945
20170728,3240.17,3256.37,3232.96,3253.24,182226880
20170731,3252.75,3276.95,3251.19,3273.03,246039440
20170801,3274.37,3292.64,3273.5,3292.64,237194594
20170802,3288.52,3305.43,3282.04,3285.06,266730628
20170803,3279.99,3293.37,3262.16,3272.93,233277004
20170804,3269.32,3287.19,3261.31,3262.08,275906340
20170807,3257.67,3280.1,3243.72,3279.46,231173379
20170808,3277.19,3285.48,3269.66,3281.87,252043537
20170809,3277.81,3277.94,3263.85,3275.57,235597907
20170810,3269.73,3282.52,3236.18,3261.75,240684622
20170811,3237.92,3245.12,3200.75,3208.54,262962995
20170814,3206.04,3240.05,3206.04,3237.36,190346796
20170815,3235.23,3263.59,3235.1,3251.26,182297997
20170816,3247.85,3248.78,3228.87,3246.45,176852051
20170817,3253.85,3269.14,3251.46,3268.43,203622551
20170818,3253.24,3275.08,3248.08,3268.72,191122483
20170821,3274.58,3287.52,3270.48,3286.91,186122483
20170822,3287.61,3293.48,3274.94,3290.23,186537991
20170823,3283.8,3299.46,3274.44,3287.7,179832208
20170824,3287.96,3297.99,3266.36,3271.51,163468937
20170825,3271.46,3331.91,3271.46,3331.52,205839482
20170828,3336.13,3375.03,3336.13,3362.65,257461438
20170829,3362.06,3374.59,3354.46,3365.23,219504535
20170830,3361.82,3376.65,3357.08,3363.63,246863312
20170831,3361.46,3367.36,3340.69,3360.81,234419781
20170901,3365.99,3381.93,3358.47,3367.12,282497584
20170904,3369.72,3381.4,3359.13,3379.58,267427849
20170905,3377.2,3390.82,3371.57,3384.32,216552946
20170906,3372.43,3391.01,3364.76,3385.39,229090785
20170907,3383.63,3387.8,3363.18,3365.5,221118685
20170908,3364.43,3380.89,3353.69,3365.24,198405184
20170911,3365.35,3384.81,3360.05,3376.42,219011019
20170912,3381.49,3391.07,3370.85,3379.49,272910319
20170913,3374.72,3387.14,3366.54,3384.15,194550715
20170914,3383.47,3391.64,3361.33,3371.43,221306487
20170915,3365.15,3365.53,3345.33,3353.62,219765816
20170918,3352.51,3371.75,3352.51,3362.86,190319676
20170919,3365.53,3370.4,3344.71,3356.84,191129691
20170920,3352.18,3370.1,3346.54,3366,192196661
20170921,3364.7,3377.88,3356.88,3357.81,197448695
20170922,3347.16,3356.45,3334.98,3352.53,179234007
20170925,3344.59,3350.96,3334.94,3341.55,169621293
20170926,3336.35,3347.16,3332.6,3343.58,132628595
20170927,3340.82,3349.69,3340.3,3345.27,143086945
20170928,3343.84,3344.6,3336.18,3339.64,149444300
20170929,3340.31,3357.02,3340.31,3348.94,144862443
20171009,3403.25,3410.17,3366.97,3374.38,191736057
20171010,3373.34,3384.03,3358.8,3382.99,179423841
